contributor,dataset,label,NA,NT,NR,NOR,ORR,NAR_mean,NAR_median,NAR_std,NAR_gini,NAR_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR,NCAR_mean,NCAR_median,NCAR_std,NCAR_gini,NCAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NTR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_gini,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCA_mean,DCA_median,DCA_std,DCA_gini,DCA_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR
project_42150930_bot_a47792031cb8d13d263edbcd69a1b639,test,Bot,113,4,1.0,1,1.0,113.0,113.0,0.0,0.0,0.0,28.25,24.5,27.633,0.467,34.25,113.0,113.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1943.254,1943.254,0.0,0.0,0.0,,,0.0,0.0,,17.35,0.364,43.021,0.854,6.531,16.216,0.363,38.219,0.842,7.452
group_3327297_bot_3490d86a901d88a501a5b5a8af9f910e,test,Bot,86,4,12.0,3,0.25,7.167,6.0,5.474,0.399,5.0,21.5,19.0,16.902,0.372,16.0,2.15,2.0,1.35,0.325,2.0,1.917,1.5,1.084,0.286,2.0,0.003,0.001,0.004,0.459,0.004,7.395,0.122,21.795,0.888,0.28,3.394,0.006,15.12,0.948,0.116,4.871,0.004,18.531,0.934,0.049
group_3327297_bot_18b4c1b78122aefdbc491ca59fdf6240,test,Bot,207,4,43.0,4,0.093,4.814,6.0,2.363,0.26,5.0,51.75,54.0,21.376,0.194,30.75,1.025,1.0,0.156,0.024,0.0,3.163,4.0,1.022,0.164,2.0,0.004,0.0,0.056,0.795,0.0,0.805,0.001,8.636,0.989,0.001,0.789,0.001,8.531,0.989,0.001,2.362,0.0,16.666,0.973,0.001
CouchersBot,test,Bot,263,2,1.0,1,1.0,263.0,263.0,0.0,0.0,0.0,131.5,131.5,99.702,0.268,70.5,263.0,263.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,951.903,951.903,0.0,0.0,0.0,,,0.0,0.0,,3.633,0.805,6.296,0.729,3.821,3.821,0.998,5.918,0.693,3.961
project_12968493_bot_9e55734f2799df42f53a5dd6429a880d,test,Bot,195,3,1.0,1,1.0,195.0,195.0,0.0,0.0,0.0,65.0,86.0,56.507,0.366,53.5,195.0,195.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1443.022,1443.022,0.0,0.0,0.0,,,0.0,0.0,,7.438,0.003,29.532,0.914,0.043,8.483,0.006,31.419,0.909,0.084
project_58329899_bot_b02ca162b0a7e99d7f78a32638acd39a,test,Bot,12,1,1.0,1,1.0,12.0,12.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1967.056,1967.056,0.0,0.0,0.0,,,0.0,0.0,,178.823,82.444,200.051,0.552,233.021,,,0.0,0.0,
empaia-ci-bot,test,Bot,298,5,26.0,3,0.115,11.462,9.5,8.031,0.354,9.0,59.6,52.0,40.906,0.315,9.0,1.505,1.0,1.116,0.26,1.0,3.385,4.0,1.203,0.172,1.0,0.866,0.0,5.241,0.924,0.001,4.367,0.018,11.511,0.866,0.804,3.474,0.011,10.056,0.89,0.091,3.028,0.005,8.759,0.893,0.018
bc-bot,test,Bot,87,4,6.0,5,0.833,14.5,16.0,7.503,0.251,6.5,21.75,17.5,20.549,0.434,29.25,1.338,1.0,0.644,0.199,1.0,2.0,2.0,1.095,0.25,0.75,10.542,0.0,40.663,0.759,0.0,23.044,0.002,51.991,0.844,7.416,25.117,0.003,55.632,0.84,5.837,24.0,0.023,51.968,0.828,15.166
project_32555934_bot_6a7a8ade4d11fa859fabfccc4fade736,test,Bot,10,2,1.0,1,1.0,10.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,815.824,815.824,0.0,0.0,0.0,,,0.0,0.0,,90.647,0.001,172.241,0.778,97.682,90.647,0.001,172.241,0.778,97.682
project_46649240_bot_a3334877459e5a1afa7152a61fb81472,test,Bot,23,2,1.0,1,1.0,23.0,23.0,0.0,0.0,0.0,11.5,11.5,14.849,0.457,10.5,23.0,23.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1392.602,1392.602,0.0,0.0,0.0,,,0.0,0.0,,63.3,50.852,74.152,0.583,72.768,0.021,0.021,0.0,0.0,0.0
project_59706718_bot_9258bfac8d006264ba3e678d0db215c5,test,Bot,273,5,1.0,1,1.0,273.0,273.0,0.0,0.0,0.0,54.6,11.0,104.397,0.724,14.0,273.0,273.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1663.225,1663.225,0.0,0.0,0.0,,,0.0,0.0,,6.115,2.01,12.673,0.627,4.003,6.749,0.642,26.961,0.87,2.286
group_4393555_bot_2010b002c789eb042360c58ac4575935,test,Bot,132,3,11.0,5,0.455,12.0,9.0,11.619,0.455,7.0,44.0,35.0,24.759,0.237,23.5,6.0,2.0,7.064,0.508,5.75,2.545,3.0,0.522,0.097,1.0,3.48,0.002,14.766,0.944,0.001,62.686,0.519,122.541,0.788,91.116,10.633,0.002,53.518,0.938,0.058,16.712,0.002,66.62,0.933,0.311
project_37401966_bot_10cd908228cc6e7685ab0b0fdfdbf1a3,test,Bot,39,1,1.0,1,1.0,39.0,39.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,319.684,319.684,0.0,0.0,0.0,,,0.0,0.0,,8.413,1.28,16.953,0.764,4.949,,,0.0,0.0,
project_30910044_bot_8b59d5cd74747d38fa68050edbabcadb,test,Bot,91,1,1.0,1,1.0,91.0,91.0,0.0,0.0,0.0,91.0,91.0,0.0,0.0,0.0,91.0,91.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2160.001,2160.001,0.0,0.0,0.0,,,0.0,0.0,,24.0,24.0,0.009,0.0,0.005,,,0.0,0.0,
scrwbot,test,Bot,26,3,1.0,1,1.0,26.0,26.0,0.0,0.0,0.0,8.667,9.0,2.517,0.128,2.5,26.0,26.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2017.674,2017.674,0.0,0.0,0.0,,,0.0,0.0,,80.707,0.891,179.9,0.808,74.7,74.483,0.742,185.152,0.842,54.056
group_3434605_bot_6f5d8e75269d9a034a3a754c34bc0bcd,test,Bot,54,3,14.0,1,0.071,3.857,2.0,4.881,0.418,0.0,18.0,19.0,3.606,0.086,3.5,2.348,2.0,2.269,0.322,0.5,2.071,2.0,0.267,0.032,0.0,63.203,0.001,189.135,0.863,0.001,10.561,0.002,35.171,0.91,0.004,31.812,0.002,61.259,0.796,32.052,16.227,0.001,45.697,0.887,0.003
twfgcicdbot,test,Bot,9,1,2.0,2,1.0,4.5,4.5,4.95,0.389,3.5,9.0,9.0,0.0,0.0,0.0,3.0,3.0,2.0,0.296,2.0,1.0,1.0,0.0,0.0,0.0,653.33,239.991,931.523,0.378,860.0,40.0,40.0,56.564,0.5,39.997,254.999,80.001,345.642,0.617,254.001,,,0.0,0.0,
group_52363995_bot_b18f7e73094eb76a5b251cd47aa83323,test,Bot,131,1,20.0,3,0.15,6.55,7.0,1.905,0.145,1.25,131.0,131.0,0.0,0.0,0.0,1.04,1.0,0.196,0.037,0.0,1.0,1.0,0.0,0.0,0.0,3.443,0.0,20.552,0.357,0.0,13.823,0.016,50.153,0.929,0.232,16.629,0.018,52.395,0.91,0.467,,,0.0,0.0,
group_52363995_bot_ae29d2aadf61a96abf747abdd6544e8a,test,Bot,300,2,25.0,1,0.04,12.0,2.0,33.402,0.766,0.0,150.0,150.0,98.995,0.233,70.0,1.734,2.0,0.646,0.163,1.0,1.96,2.0,0.2,0.02,0.0,0.156,0.004,1.922,0.959,0.018,1.604,0.005,9.515,0.97,0.011,1.013,0.005,7.386,0.976,0.014,0.08,0.017,0.608,0.843,0.005
project_61399101_bot_d3469d493b6f845ff41c4290aa91ce76,test,Bot,300,1,1.0,1,1.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1491.104,1491.104,0.0,0.0,0.0,,,0.0,0.0,,4.987,1.269,8.887,0.713,4.223,,,0.0,0.0,
project_36536308_bot_3ebca4b7dd3d1eea7e824279a27d6103,test,Bot,5,4,1.0,1,1.0,5.0,5.0,0.0,0.0,0.0,1.25,1.0,0.5,0.15,0.25,5.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1190.845,1190.845,0.0,0.0,0.0,,,0.0,0.0,,297.711,223.425,346.595,0.542,449.133,380.948,398.848,372.32,0.434,371.997
group_6969493_bot_ed3f9a6e7260c3d9042cac9c2b31ab57,test,Bot,261,2,12.0,1,0.083,21.75,3.5,34.66,0.699,26.75,130.5,130.5,170.413,0.462,120.5,4.015,1.0,11.386,0.679,1.0,1.25,1.0,0.452,0.15,0.25,5.539,0.0,14.554,0.645,0.001,19.123,0.002,28.415,0.664,24.002,6.092,0.001,17.594,0.881,0.001,19.199,11.998,24.786,0.583,24.002
group_66745730_bot_48b246fddf2a44778d7f5f93482d554e,test,Bot,300,1,5.0,5,1.0,60.0,53.0,46.909,0.388,39.0,300.0,300.0,0.0,0.0,0.0,1.195,1.0,0.557,0.146,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.574,0.237,0.0,0.422,0.321,0.342,0.416,0.418,0.52,0.432,0.389,0.408,0.671,,,0.0,0.0,
group_66745730_bot_91cf5a8c35c92717a1d9f91123fe5fd4,test,Bot,300,1,7.0,3,0.429,42.857,14.0,53.97,0.562,59.5,300.0,300.0,0.0,0.0,0.0,1.064,1.0,0.245,0.056,0.0,1.0,1.0,0.0,0.0,0.0,0.228,0.0,2.157,0.55,0.0,0.62,0.506,0.538,0.438,0.684,0.798,0.556,2.105,0.523,0.804,,,0.0,0.0,
group_66104997_bot_6fc10a3a81e84457cc4b9854eca79c4a,test,Bot,300,1,6.0,1,0.167,50.0,54.0,9.798,0.067,0.0,300.0,300.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.094,0.155,0.441,0.193,0.179,0.094,0.155,0.441,0.193,,,0.0,0.0,
group_54413505_bot_e95385c24bc0124534a53eddc2a2fb42,test,Bot,16,1,8.0,1,0.125,2.0,2.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,1.067,1.0,0.258,0.058,0.0,1.0,1.0,0.0,0.0,0.0,81.465,0.0,315.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.465,0.0,315.513,0.667,0.0,,,0.0,0.0,
group_64781177_bot_8a7223988f9d30f004640e1fd96ef211,test,Bot,53,4,1.0,1,1.0,53.0,53.0,0.0,0.0,0.0,13.25,7.5,16.132,0.514,9.75,53.0,53.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2017.022,2017.022,0.0,0.0,0.0,,,0.0,0.0,,38.789,0.006,87.701,0.829,24.037,19.926,0.007,35.148,0.753,23.997
svrbc_bot,test,Bot,28,1,1.0,1,1.0,28.0,28.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2016.795,2016.795,0.0,0.0,0.0,,,0.0,0.0,,74.696,3.163,80.33,0.545,163.337,,,0.0,0.0,
centos-stream-zuul-ci-bot,test,Bot,284,2,59.0,1,0.017,4.814,4.0,2.576,0.28,3.0,142.0,142.0,80.61,0.201,57.0,1.832,2.0,1.025,0.27,1.0,1.915,2.0,0.281,0.04,0.0,0.065,0.0,0.257,0.779,0.001,0.499,0.069,2.613,0.866,0.153,0.307,0.038,1.942,0.866,0.136,0.191,0.001,1.272,0.89,0.074
group_8794173_bot_b5827ad644a132afae20972d6b53fa4f,test,Bot,222,6,7.0,2,0.286,31.714,4.0,60.574,0.717,18.0,37.0,22.0,43.132,0.461,13.5,2.337,1.0,2.3,0.427,2.0,2.286,2.0,1.704,0.304,0.5,0.927,0.0,3.175,0.75,0.329,1.968,0.02,7.936,0.914,0.457,1.236,0.051,5.558,0.904,0.374,0.703,0.025,2.638,0.886,0.229
dld-bot,test,Bot,296,5,6.0,2,0.333,49.333,9.0,72.279,0.649,68.0,59.2,72.0,47.294,0.395,72.0,6.578,4.0,9.771,0.564,6.0,3.167,3.5,1.472,0.237,1.75,17.059,0.053,42.019,0.817,4.984,2.985,1.996,3.864,0.606,3.86,3.047,0.048,5.955,0.777,3.021,1.794,0.032,4.313,0.825,1.03
group_7094694_bot_13db0e7f5249ed14b4a7f0ee7a2c9618,test,Bot,300,1,32.0,17,0.531,9.375,4.0,10.32,0.544,7.5,300.0,300.0,0.0,0.0,0.0,1.351,1.0,0.814,0.216,0.0,1.0,1.0,0.0,0.0,0.0,0.603,0.0,3.888,0.872,0.0,5.258,0.354,15.067,0.858,1.635,4.334,0.25,13.44,0.872,1.319,,,0.0,0.0,
NonsaBot,test,Bot,269,2,6.0,2,0.333,44.833,24.5,53.207,0.49,19.0,134.5,134.5,180.312,0.474,127.5,1.735,1.0,2.313,0.383,0.0,2.0,2.0,0.0,0.0,0.0,0.941,0.0,3.2,0.602,0.0,1.093,0.255,2.958,0.769,0.678,1.173,0.58,2.337,0.642,1.045,0.371,0.041,0.551,0.668,0.722
project_48189215_bot_699528b4dea93c9d73520443caebaf21,test,Bot,300,1,1.0,1,1.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,300.003,300.003,0.0,0.0,0.0,,,0.0,0.0,,1.003,1.0,0.058,0.004,0.001,,,0.0,0.0,
group_14626556_bot_3b6649d7f7df16e975e6197623c34cf9,test,Bot,246,3,35.0,3,0.086,7.029,6.0,6.586,0.381,3.0,82.0,81.0,4.583,0.024,4.5,3.195,3.0,0.932,0.08,0.0,2.971,3.0,0.169,0.009,0.0,0.415,0.001,3.552,0.984,0.001,27.69,2.455,57.982,0.747,27.935,8.72,0.001,34.638,0.913,0.111,8.589,0.001,34.718,0.915,0.109
project_55313410_bot_2f8450e02bfd8475590fe439e0e9ad5e,test,Bot,5,3,1.0,1,1.0,5.0,5.0,0.0,0.0,0.0,1.667,2.0,0.577,0.133,0.5,5.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,237.45,237.45,0.0,0.0,0.0,,,0.0,0.0,,59.363,0.791,117.672,0.747,60.149,59.363,0.791,117.672,0.747,60.149
gitlab-omnibus-mirror-bot,test,Bot,178,3,10.0,1,0.1,17.8,4.0,39.746,0.728,3.25,59.333,64.0,54.151,0.404,54.0,2.472,1.0,3.378,0.478,1.25,1.7,2.0,0.483,0.124,0.75,0.454,0.0,1.347,0.733,0.012,0.484,0.335,0.682,0.57,0.463,0.379,0.162,0.558,0.621,0.566,0.27,0.009,0.629,0.776,0.384
fgbot,test,Bot,13,1,2.0,2,1.0,6.5,6.5,6.364,0.346,4.5,13.0,13.0,0.0,0.0,0.0,6.5,6.5,6.364,0.346,4.5,1.0,1.0,0.0,0.0,0.0,277.043,277.043,237.581,0.303,167.995,346.94,346.94,0.0,0.0,0.0,75.085,24.02,107.48,0.644,123.773,,,0.0,0.0,
project_48061331_bot_186c92af4ae46f6c3ef2320ff211d8bb,test,Bot,300,1,1.0,1,1.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,299.989,299.989,0.0,0.0,0.0,,,0.0,0.0,,1.003,1.0,0.058,0.005,0.003,,,0.0,0.0,
project_65554032_bot_50b896a6fdca5f8c1fdbb329298835d1,test,Bot,36,2,1.0,1,1.0,36.0,36.0,0.0,0.0,0.0,18.0,18.0,24.042,0.472,17.0,36.0,36.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,214.216,214.216,0.0,0.0,0.0,,,0.0,0.0,,6.12,0.15,11.694,0.796,5.569,0.22,0.22,0.0,0.0,0.0
group_12499775_bot_ed0f038b491dd03a9ddd0da2cd99988d,test,Bot,300,2,49.0,8,0.163,6.122,4.0,4.466,0.387,8.0,150.0,150.0,7.071,0.017,5.0,1.84,2.0,0.384,0.078,0.0,2.0,2.0,0.0,0.0,0.0,0.124,0.001,1.571,0.988,0.001,7.279,0.003,45.96,0.971,0.188,4.011,0.001,33.988,0.983,0.004,3.894,0.001,34.673,0.984,0.002
aisop-robot,test,Human,7,1,1.0,1,1.0,7.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.313,0.313,0.0,0.0,0.0,,,0.0,0.0,,0.052,0.056,0.024,0.238,0.026,,,0.0,0.0,
group_2980707_bot_9e06a56f003203e158cd91acd6048ce7,test,Bot,238,3,80.0,1,0.012,2.975,2.0,2.774,0.321,1.0,79.333,108.0,53.154,0.263,47.0,1.172,1.0,1.106,0.14,0.0,2.025,2.0,0.449,0.089,0.0,0.027,0.0,0.127,0.511,0.0,0.195,0.113,0.291,0.57,0.197,0.189,0.104,0.281,0.586,0.196,0.233,0.124,0.345,0.591,0.22
group_4205920_bot_7099e3550c79317cccfd60ff4086bbb1,test,Bot,15,1,1.0,1,1.0,15.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1297.904,1297.904,0.0,0.0,0.0,,,0.0,0.0,,92.707,28.031,118.744,0.624,138.921,,,0.0,0.0,
project_58594472_bot_8f9f4d3690b3a5f01782abbd1efde7c5,test,Bot,160,8,1.0,1,1.0,160.0,160.0,0.0,0.0,0.0,20.0,5.0,24.495,0.591,42.75,160.0,160.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1445.409,1445.409,0.0,0.0,0.0,,,0.0,0.0,,9.091,0.003,54.791,0.937,0.024,10.456,0.002,62.593,0.938,0.025
group_15475008_bot_7d67b649789ad89b9ae204a23d491ab6,test,Bot,282,4,6.0,2,0.333,47.0,24.5,50.813,0.482,30.25,70.5,52.5,74.594,0.477,53.5,2.074,1.0,1.995,0.4,1.0,3.0,3.0,0.632,0.093,0.0,5.112,0.0,13.197,0.671,0.003,8.024,0.049,16.835,0.78,6.059,6.329,0.015,13.922,0.802,5.992,7.286,0.025,14.621,0.761,11.776
Dexter9313,test,Bot,148,3,6.0,1,0.167,24.667,7.0,37.596,0.66,26.5,49.333,4.0,80.258,0.631,70.0,2.96,1.0,5.391,0.541,1.75,1.5,1.5,0.548,0.167,1.0,19.633,0.0,57.467,0.743,4.416,24.049,4.277,35.274,0.701,31.905,14.694,0.485,39.497,0.848,5.725,5.753,0.505,8.994,0.71,7.9
rainbow-robot,test,Bot,112,3,3.0,1,0.333,37.333,38.0,5.033,0.06,5.0,37.333,9.0,49.075,0.506,42.5,2.196,2.0,1.744,0.367,2.0,1.667,1.0,1.155,0.267,1.0,12.632,0.017,30.398,0.697,4.518,28.435,15.848,62.728,0.72,20.765,18.613,2.554,46.649,0.777,19.005,1.391,0.014,4.287,0.895,0.395
ComhixBot,test,Bot,224,6,6.0,3,0.5,37.333,43.5,18.554,0.216,10.0,37.333,49.5,29.426,0.378,49.5,3.155,3.0,1.997,0.348,4.0,3.833,4.0,1.602,0.181,0.0,0.009,0.004,0.014,0.55,0.01,11.992,0.018,41.075,0.924,0.055,3.767,0.002,23.569,0.976,0.008,4.742,0.002,26.382,0.97,0.008
env0-bot-bors,test,Bot,264,1,1.0,1,1.0,264.0,264.0,0.0,0.0,0.0,264.0,264.0,0.0,0.0,0.0,264.0,264.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,320.596,320.596,0.0,0.0,0.0,,,0.0,0.0,,1.219,0.009,5.162,0.893,0.664,,,0.0,0.0,
group_2995119_bot_bbd491cd3c6207342ecc37c4a8409437,test,Bot,292,7,23.0,6,0.261,12.696,4.0,23.6,0.706,7.5,41.714,11.0,45.635,0.538,65.5,2.212,2.0,1.694,0.354,1.0,2.435,3.0,1.237,0.255,2.0,4.451,0.0,23.269,0.91,0.002,6.324,0.028,10.129,0.732,14.762,4.866,0.006,9.344,0.788,0.315,3.662,0.004,8.406,0.838,0.039
