contributor,dataset,label,NA,NT,NR,NOR,ORR,NAR_mean,NAR_median,NAR_std,NAR_gini,NAR_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR,NCAR_mean,NCAR_median,NCAR_std,NCAR_gini,NCAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NTR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_gini,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCA_mean,DCA_median,DCA_std,DCA_gini,DCA_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR
slicerbot,test,Bot,117,4,3,1,0.333,39.0,54.0,32.234,0.336,29.5,29.25,2.5,54.518,0.712,29.75,4.68,4.0,3.105,0.35,4.0,1.667,2.0,0.577,0.133,0.5,69.798,10.059,102.99,0.63,143.683,18.352,17.686,14.349,0.401,14.977,18.84,10.825,23.652,0.62,24.692,9.339,0.13,14.455,0.714,15.445
spring-builds,test,Bot,187,10,18,5,0.278,10.389,2.5,14.813,0.64,12.5,18.7,8.0,25.521,0.573,5.5,2.968,2.0,2.214,0.37,2.5,2.0,2.0,1.188,0.299,1.75,0.674,0.011,3.044,0.868,0.253,9.924,2.146,22.779,0.787,5.718,3.536,0.066,13.954,0.908,0.798,3.532,0.015,14.821,0.906,0.851
agones-bot,test,Bot,182,2,2,2,1.0,91.0,91.0,125.865,0.489,89.0,91.0,91.0,125.865,0.489,89.0,36.4,40.0,38.818,0.51,44.0,1.0,1.0,0.0,0.0,0.0,438.421,357.359,482.326,0.231,716.417,0.479,0.425,0.544,0.517,0.864,12.122,2.443,26.659,0.765,9.134,0.479,0.425,0.544,0.517,0.864
capflam,test,Human,149,3,1,1,1.0,149.0,149.0,0.0,0.0,0.0,49.667,44.0,51.733,0.461,51.5,149.0,149.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1483.748,1483.748,0.0,0.0,0.0,,,0.0,0.0,,10.025,0.38,35.79,0.875,3.196,15.49,0.657,30.376,0.792,18.717
gengliangwang,test,Human,44,6,4,4,1.0,11.0,3.5,16.021,0.568,9.0,7.333,4.5,9.331,0.523,3.25,2.933,2.0,3.882,0.497,1.5,2.25,1.5,1.893,0.361,1.75,46.831,0.007,123.807,0.763,3.644,90.769,20.992,185.141,0.753,70.552,45.889,1.413,119.25,0.836,24.214,59.302,0.221,148.026,0.836,46.046
akshatdubeysf,test,Human,32,5,8,2,0.25,4.0,3.0,2.39,0.305,3.25,6.4,7.0,3.13,0.212,1.0,3.556,3.0,1.74,0.25,2.0,2.25,3.0,1.035,0.208,2.0,78.81,0.001,160.197,0.764,41.566,151.72,142.014,109.715,0.383,147.084,62.034,0.539,116.812,0.789,65.57,69.063,0.001,130.407,0.79,68.794
fepitre-bot,test,Bot,151,4,5,4,0.8,30.2,33.0,20.945,0.336,13.0,37.75,35.5,6.602,0.078,7.25,1.641,1.0,1.594,0.337,0.0,1.4,1.0,0.548,0.171,1.0,9.083,0.0,32.282,0.662,0.0,11.985,0.076,24.709,0.817,6.583,12.842,0.888,25.672,0.811,5.348,12.379,0.597,25.875,0.822,5.04
keyan,test,Human,24,6,9,4,0.444,2.667,3.0,1.658,0.315,2.0,4.0,3.5,2.608,0.292,1.75,1.333,1.0,0.594,0.19,0.75,1.778,2.0,0.667,0.181,1.0,11.953,0.0,40.298,0.667,0.019,76.192,0.234,162.693,0.817,71.656,65.671,0.858,143.478,0.819,46.994,86.221,0.372,162.96,0.778,109.207
mroeschke,test,Human,191,8,11,8,0.727,17.364,2.0,27.883,0.697,23.5,23.875,24.0,12.041,0.265,22.75,2.032,1.0,3.092,0.43,1.0,2.0,1.0,1.612,0.355,1.0,2.193,0.0,20.074,0.946,0.01,2.508,0.089,9.002,0.902,0.466,2.313,0.042,15.286,0.953,0.231,2.755,0.037,17.13,0.954,0.256
dotnet-issue-labeler[bot],test,Bot,5,2,3,1,0.333,1.667,2.0,0.577,0.133,0.5,2.5,2.5,2.121,0.3,1.5,1.25,1.0,0.5,0.15,0.25,1.0,1.0,0.0,0.0,0.0,0.263,0.0,0.527,0.0,0.263,17.601,20.765,12.055,0.296,11.739,13.465,12.523,12.858,0.448,19.04,16.02,16.02,16.601,0.366,11.739
cisagovbot,test,Bot,205,4,100,1,0.01,2.135,2.0,0.535,0.105,0.0,51.25,55.5,48.197,0.426,77.75,1.83,2.0,0.443,0.093,0.0,2.094,2.0,0.461,0.091,0.0,0.217,0.001,2.289,0.987,0.0,3.912,0.003,26.191,0.975,0.001,2.248,0.001,19.439,0.984,0.002,2.335,0.002,20.287,0.985,0.002
joostk,test,Human,184,10,8,6,0.75,23.0,2.5,53.098,0.781,7.5,18.4,2.5,29.893,0.705,18.25,5.111,2.0,7.151,0.599,6.0,2.375,1.5,2.134,0.401,1.5,39.097,0.063,78.732,0.654,26.969,13.032,6.682,17.716,0.627,20.859,10.184,3.462,15.315,0.675,15.625,10.108,3.785,14.428,0.666,15.718
bmalinowsky,test,Human,52,5,13,2,0.154,4.0,3.0,2.345,0.311,2.0,10.4,5.0,16.149,0.623,5.0,1.268,1.0,0.708,0.187,0.0,1.538,1.0,0.967,0.269,1.0,18.934,0.0,81.488,0.643,0.0,20.725,0.019,45.735,0.837,6.515,31.476,0.037,63.917,0.811,31.928,71.237,47.247,88.598,0.603,97.987
tremor-bot,test,Bot,65,4,3,1,0.333,21.667,10.0,27.429,0.523,25.5,16.25,7.0,21.5,0.55,17.25,5.909,2.0,8.215,0.576,3.0,2.333,2.0,1.528,0.286,1.5,87.311,0.149,170.829,0.752,66.482,118.055,68.155,176.393,0.632,130.216,33.453,0.145,102.759,0.897,6.01,28.087,0.149,108.317,0.929,0.415
nathanleiby,test,Human,244,12,74,57,0.77,3.297,1.0,9.103,0.645,0.0,20.333,3.5,37.708,0.734,10.75,2.122,1.0,3.349,0.458,1.0,1.189,1.0,0.715,0.149,0.0,3.785,0.0,13.582,0.748,0.029,10.926,1.957,19.873,0.73,16.173,6.917,0.407,16.08,0.821,4.11,7.337,1.01,12.252,0.735,8.58
metal3-io-bot,test,Bot,128,8,16,3,0.188,8.0,4.5,9.626,0.559,6.75,16.0,5.0,23.519,0.641,15.5,1.391,1.0,0.983,0.236,0.0,2.188,2.0,1.276,0.298,2.0,0.39,0.0,2.259,0.831,0.0,0.992,0.056,3.272,0.886,0.312,0.993,0.058,3.335,0.884,0.319,1.006,0.029,3.749,0.914,0.148
riotrobot,test,Bot,263,7,5,2,0.4,52.6,3.0,113.149,0.776,2.0,37.571,10.0,73.571,0.73,20.5,21.917,2.0,39.246,0.737,15.5,2.6,2.0,2.51,0.4,1.0,7.878,0.0,20.343,0.735,0.498,2.77,0.159,6.187,0.807,2.029,0.477,0.0,2.322,0.938,0.0,1.14,0.0,3.91,0.889,0.001
24emebot,test,Bot,180,4,2,1,0.5,90.0,90.0,98.995,0.389,70.0,45.0,43.5,20.412,0.217,19.0,11.25,3.0,19.368,0.657,4.25,2.5,2.5,2.121,0.3,1.5,6.822,1.429,9.702,0.621,9.878,9.016,9.173,4.218,0.25,5.187,1.365,0.009,3.807,0.873,0.07,0.283,0.001,1.22,0.934,0.008
wuchunfu,test,Human,278,5,186,8,0.043,1.511,1.0,1.656,0.306,0.0,55.6,6.0,110.979,0.738,7.0,1.041,1.0,0.339,0.039,0.0,1.011,1.0,0.147,0.011,0.0,0.007,0.0,0.109,0.77,0.0,1.533,0.016,6.803,0.919,0.153,1.479,0.014,6.673,0.921,0.137,6.519,0.172,16.714,0.826,6.19
calind,test,Human,40,8,4,3,0.75,10.0,3.0,15.384,0.612,9.5,5.0,2.0,7.856,0.6,2.75,4.444,2.0,6.227,0.561,2.0,2.75,1.5,2.872,0.432,2.25,32.786,0.015,58.33,0.634,49.893,37.679,17.393,43.721,0.544,40.151,15.295,0.477,36.706,0.845,5.559,14.796,0.285,38.868,0.845,8.941
yayacat,test,Human,231,11,22,4,0.182,10.5,2.0,23.567,0.729,4.5,21.0,9.0,40.829,0.675,8.5,2.75,1.0,3.069,0.478,2.0,2.0,2.0,1.272,0.298,1.0,14.998,0.0,77.916,0.891,0.487,11.549,0.481,32.185,0.825,10.068,9.645,0.148,47.421,0.914,1.642,13.337,0.128,62.467,0.915,2.14
web3-bot,test,Bot,158,7,84,9,0.107,1.881,1.0,3.269,0.438,0.0,22.571,6.0,32.48,0.644,27.5,1.35,1.0,1.037,0.227,0.0,1.19,1.0,0.685,0.149,0.0,3.154,0.0,13.956,0.691,0.0,12.798,0.0,42.861,0.806,0.155,11.806,0.0,37.854,0.801,2.569,21.088,0.4,53.333,0.788,11.472
svenstaro,test,Human,231,12,58,44,0.759,3.983,1.5,7.244,0.61,2.0,19.25,13.0,19.302,0.519,32.0,1.724,1.0,3.064,0.384,0.0,1.569,1.0,1.11,0.287,1.0,0.894,0.0,4.179,0.787,0.0,15.672,3.602,23.52,0.692,23.903,9.584,0.523,19.424,0.798,10.836,10.863,0.833,20.831,0.777,13.633
broadbot,test,Bot,276,9,24,2,0.083,11.5,8.0,9.847,0.434,10.5,30.667,13.0,43.724,0.633,17.0,2.226,2.0,1.838,0.347,1.0,2.083,2.0,0.929,0.218,0.5,0.039,0.0,0.157,0.786,0.001,4.211,0.232,13.007,0.881,0.647,1.901,0.016,8.926,0.932,0.191,2.198,0.002,10.55,0.936,0.132
cekk,test,Human,269,9,28,5,0.179,9.607,6.0,9.601,0.481,8.0,29.889,14.0,38.375,0.551,25.0,2.381,2.0,2.501,0.38,2.0,3.571,3.0,1.709,0.264,3.0,1.644,0.004,7.301,0.907,0.044,12.101,1.008,32.317,0.832,5.036,5.75,0.044,22.024,0.908,1.002,5.729,0.038,21.103,0.896,1.211
scverse-bot,test,Bot,82,5,6,1,0.167,13.667,4.0,22.277,0.667,10.75,16.4,13.0,13.221,0.341,0.0,2.216,1.0,2.083,0.39,2.0,1.5,1.0,1.225,0.278,0.0,13.557,0.0,33.536,0.69,1.739,47.153,19.644,58.168,0.638,86.033,27.15,0.055,48.122,0.777,30.828,13.963,0.005,32.186,0.85,6.919
aws-sdk-dotnet-automation,test,Bot,255,6,7,1,0.143,36.429,16.0,46.09,0.514,21.0,42.5,33.0,37.474,0.439,36.5,2.5,3.0,1.481,0.316,2.0,3.714,4.0,1.496,0.198,2.0,0.101,0.001,0.6,0.94,0.005,15.829,2.858,23.945,0.665,18.844,6.335,0.004,16.927,0.852,2.608,6.003,0.004,16.507,0.854,2.555
depfu[bot],test,Bot,224,6,73,56,0.767,3.068,2.0,3.517,0.464,3.0,37.333,12.0,53.072,0.586,28.25,1.374,1.0,0.746,0.219,1.0,1.877,1.0,1.013,0.282,2.0,0.007,0.0,0.042,0.862,0.0,0.113,0.008,0.214,0.754,0.13,0.087,0.002,0.19,0.798,0.079,0.052,0.001,0.126,0.814,0.04
splotycode,test,Human,18,6,11,7,0.636,1.636,1.0,0.809,0.242,1.0,3.0,2.5,1.789,0.296,1.75,1.2,1.0,0.561,0.148,0.0,1.273,1.0,0.467,0.156,0.5,3.709,0.0,14.338,0.498,0.0,135.45,0.081,318.679,0.844,54.159,114.819,0.096,291.119,0.859,55.085,134.052,0.081,319.266,0.849,49.434
colemickens,test,Human,283,10,20,13,0.65,14.15,2.5,33.249,0.763,7.0,28.3,8.5,67.551,0.759,8.25,2.051,1.0,4.601,0.467,0.75,1.95,1.0,1.468,0.345,1.0,1.028,0.0,5.263,0.836,0.002,7.742,0.162,18.648,0.844,3.576,4.264,0.045,13.901,0.905,0.419,9.104,0.595,20.813,0.821,5.069
akryum,test,Human,89,13,30,20,0.667,2.967,1.0,3.538,0.501,2.75,6.846,4.0,9.008,0.555,5.0,1.618,1.0,2.005,0.337,0.0,1.733,1.0,1.048,0.288,1.0,3.05,0.0,12.853,0.788,0.0,37.331,5.717,62.499,0.73,51.443,24.813,0.6,52.192,0.8,21.674,27.678,0.999,56.137,0.781,30.809
cyrusnajmabadi,test,Human,159,8,6,3,0.5,26.5,1.5,39.124,0.64,56.5,19.875,14.0,17.996,0.436,13.25,2.178,1.0,1.836,0.38,2.0,2.0,1.0,2.0,0.389,0.75,0.98,0.0,4.54,0.802,0.444,0.461,0.044,1.457,0.839,0.215,0.663,0.088,3.048,0.852,0.31,0.899,0.066,3.772,0.878,0.383
thomasp85,test,Human,223,11,19,7,0.368,11.737,3.0,16.353,0.638,15.5,20.273,11.0,19.438,0.479,21.0,3.484,2.0,4.844,0.551,2.0,3.105,2.0,2.622,0.419,2.5,10.527,0.004,40.348,0.868,0.85,18.712,1.386,52.124,0.827,18.345,8.345,0.15,33.945,0.911,1.015,7.645,0.118,28.312,0.902,0.982
richardlitt,test,Human,235,15,37,23,0.622,6.351,2.0,16.042,0.694,2.0,15.667,5.0,16.625,0.549,24.5,3.013,1.0,5.843,0.552,1.0,1.973,1.0,1.756,0.35,1.0,1.409,0.0,5.977,0.88,0.029,15.227,1.198,28.865,0.778,15.358,5.48,0.02,18.151,0.911,0.448,7.427,0.028,21.373,0.888,1.195
authenticator-bot,test,Bot,24,1,1,1,1.0,24.0,24.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2168.888,2168.888,0.0,0.0,0.0,,,0.0,0.0,,94.299,79.552,101.202,0.552,112.619,,,0.0,0.0,
thunderbottom,test,Human,54,6,10,10,1.0,5.4,1.0,13.218,0.722,0.75,9.0,2.0,16.273,0.679,3.75,2.7,1.5,2.342,0.422,2.5,1.1,1.0,0.316,0.082,0.0,62.593,0.668,144.48,0.679,30.156,46.295,21.305,73.854,0.625,37.229,40.216,10.912,87.166,0.749,32.655,43.982,17.767,72.625,0.644,37.599
cq-bot,test,Bot,188,5,4,1,0.25,47.0,2.0,90.672,0.729,47.0,37.6,44.0,21.22,0.245,5.0,26.857,2.0,43.487,0.702,35.5,2.25,2.0,1.5,0.306,2.25,0.117,0.0,0.176,0.444,0.174,0.044,0.013,0.058,0.543,0.079,0.006,0.001,0.018,0.82,0.002,0.005,0.001,0.018,0.846,0.001
zegnat,test,Human,66,9,9,6,0.667,7.333,1.0,13.407,0.687,6.0,7.333,2.0,12.679,0.663,4.0,3.882,1.0,7.737,0.627,2.0,1.556,1.0,0.726,0.222,1.0,10.96,0.0,22.401,0.555,0.242,110.924,70.925,118.389,0.562,190.088,30.171,0.349,74.206,0.859,12.328,78.599,9.161,109.873,0.682,163.335
mrsflux,test,Bot,31,4,3,1,0.333,10.333,10.0,2.517,0.108,2.5,7.75,7.0,4.573,0.266,2.75,7.75,7.0,4.5,0.266,6.75,3.667,4.0,0.577,0.061,0.5,4.618,0.203,8.944,0.735,4.73,7.646,3.464,9.917,0.537,9.232,1.38,0.002,4.663,0.917,0.039,1.8,0.026,5.279,0.893,0.108
josephperrott,test,Human,204,8,11,4,0.364,18.545,9.0,24.279,0.553,14.0,25.5,17.5,21.28,0.426,31.5,2.582,1.0,2.889,0.474,2.0,3.182,2.0,2.136,0.338,2.5,1.255,0.0,8.364,0.915,0.062,6.518,0.072,28.921,0.925,0.463,2.993,0.014,18.774,0.955,0.147,3.138,0.011,20.252,0.957,0.107
dynatrace-cla-bot,test,Bot,9,1,7,1,0.143,1.286,1.0,0.488,0.159,0.5,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.604,156.212,159.663,0.444,243.864,188.604,156.212,159.663,0.444,243.864,,,0.0,0.0,
yazz,test,Human,292,4,13,12,0.923,22.462,1.0,52.872,0.818,0.0,73.0,13.5,127.486,0.68,69.5,4.949,3.0,7.798,0.563,4.5,1.231,1.0,0.599,0.163,0.0,19.482,0.475,79.126,0.833,8.225,16.168,3.047,32.667,0.766,12.974,7.172,0.366,28.407,0.87,3.014,7.612,0.335,26.064,0.877,3.032
garybot2,test,Bot,56,4,3,1,0.333,18.667,10.0,23.245,0.524,22.0,14.0,10.5,14.071,0.446,9.0,2.545,2.0,2.064,0.385,2.0,1.667,1.0,1.155,0.267,1.0,35.281,0.135,132.098,0.866,0.303,67.069,0.877,103.817,0.726,115.955,39.721,0.275,85.033,0.834,5.024,20.192,0.269,60.377,0.903,0.295
plnech,test,Human,7,2,4,4,1.0,1.75,1.0,1.5,0.321,0.75,3.5,3.5,0.707,0.071,0.5,1.75,1.0,1.5,0.321,0.75,1.0,1.0,0.0,0.0,0.0,0.469,0.0,0.939,0.0,0.469,375.959,359.502,363.674,0.43,363.394,188.292,11.276,308.49,0.713,274.334,20.793,20.793,0.0,0.0,0.0
webberig,test,Human,23,6,5,4,0.8,4.6,4.0,4.506,0.452,4.0,3.833,2.0,5.076,0.529,2.0,2.3,1.0,1.889,0.378,3.25,1.4,1.0,0.548,0.171,1.0,116.293,0.0,325.163,0.684,12.949,98.273,2.062,129.5,0.641,153.058,93.063,3.305,144.92,0.725,149.872,122.124,70.382,143.511,0.595,216.435
owlbot-bootstrapper[bot],test,Bot,21,3,2,1,0.5,10.5,10.5,6.364,0.214,4.5,7.0,7.0,0.0,0.0,0.0,7.0,6.0,4.583,0.286,4.5,3.0,3.0,0.0,0.0,0.0,158.891,0.128,275.081,0.666,238.255,86.339,86.339,52.801,0.216,37.336,32.468,0.02,85.577,0.861,5.293,32.468,0.02,85.577,0.861,5.293
cf-web3-team-integrations,test,Bot,243,3,3,1,0.333,81.0,59.0,50.715,0.258,47.0,81.0,20.0,108.264,0.519,94.5,1.929,1.0,2.951,0.428,0.0,2.333,3.0,1.155,0.19,1.0,1.461,0.0,4.852,0.671,0.0,1.227,0.074,3.701,0.88,0.076,1.394,0.06,4.318,0.899,0.125,1.394,0.002,3.258,0.85,0.091
gesellix,test,Human,133,10,18,6,0.333,7.389,6.0,6.749,0.441,7.75,13.3,6.0,18.105,0.586,14.0,2.891,2.0,2.163,0.386,3.0,3.0,3.0,1.715,0.307,2.0,1.395,0.007,9.128,0.953,0.039,15.616,0.08,37.853,0.849,8.877,5.81,0.011,23.621,0.94,0.069,5.275,0.023,18.331,0.923,0.109
zachowj,test,Human,136,7,4,2,0.5,34.0,12.0,49.585,0.588,32.0,19.429,13.0,20.574,0.502,18.5,5.44,3.0,4.874,0.474,8.0,3.75,3.5,1.708,0.217,1.75,61.304,2.908,131.967,0.712,70.856,27.879,11.622,38.049,0.666,38.498,16.309,1.257,33.37,0.793,14.257,17.907,2.442,33.53,0.748,16.965
vtex-io-ci-cd[bot],test,Bot,272,4,86,3,0.035,3.163,1.0,4.052,0.525,3.0,68.0,42.0,71.889,0.441,40.0,1.755,1.0,1.539,0.345,1.0,1.767,1.0,1.175,0.312,2.0,0.572,0.0,6.063,0.961,0.0,7.677,0.752,19.497,0.828,4.64,4.689,0.008,15.751,0.88,1.237,3.175,0.0,13.398,0.92,0.07
craterbot,test,Bot,147,2,1,1,1.0,147.0,147.0,0.0,0.0,0.0,73.5,73.5,60.104,0.289,42.5,147.0,147.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2040.169,2040.169,0.0,0.0,0.0,,,0.0,0.0,,13.974,2.362,23.295,0.714,16.844,13.246,2.949,21.421,0.689,14.849
pralor-bot,test,Bot,27,3,3,1,0.333,9.0,9.0,8.0,0.395,8.0,9.0,3.0,12.166,0.543,11.0,2.455,2.0,1.695,0.343,2.0,2.0,2.0,1.0,0.222,1.0,89.561,23.511,158.539,0.6,90.786,76.364,64.429,78.301,0.508,72.81,67.262,38.641,72.852,0.535,71.413,66.599,83.706,54.494,0.404,73.355
stapelberg,test,Human,245,16,54,21,0.389,4.537,2.0,6.059,0.562,4.0,15.312,7.0,24.66,0.63,11.75,1.701,1.0,1.6,0.34,1.0,2.019,1.0,1.548,0.357,1.75,1.945,0.0,9.338,0.847,0.012,10.778,1.882,21.45,0.756,13.857,7.464,0.442,17.502,0.806,6.11,9.075,0.445,20.719,0.801,10.397
jenkins-x-bot,test,Bot,99,7,29,4,0.138,3.414,2.0,4.492,0.396,0.0,14.143,5.0,19.928,0.571,9.0,1.303,1.0,1.108,0.215,0.0,1.276,1.0,1.066,0.203,0.0,0.076,0.0,0.529,0.795,0.0,0.163,0.002,0.674,0.917,0.014,0.184,0.003,0.627,0.882,0.084,0.18,0.011,0.536,0.852,0.084
renovate[bot],test,Bot,259,7,132,95,0.72,1.962,1.0,1.963,0.375,1.0,37.0,24.0,45.387,0.56,34.0,1.151,1.0,0.406,0.115,0.0,1.341,1.0,0.708,0.207,0.0,0.0,0.0,0.001,0.483,0.0,0.005,0.001,0.017,0.773,0.002,0.005,0.001,0.016,0.763,0.002,0.006,0.001,0.02,0.801,0.002
junderw,test,Human,198,12,27,17,0.63,7.333,2.0,13.488,0.69,2.5,16.5,11.5,14.909,0.46,16.75,1.886,1.0,1.389,0.318,1.0,2.074,1.0,1.859,0.39,2.0,2.946,0.0,8.539,0.749,0.099,17.445,9.826,25.076,0.658,22.455,10.78,0.823,20.027,0.739,14.045,12.048,1.295,21.318,0.721,14.738
robodoo,test,Bot,213,3,7,2,0.286,30.429,17.0,53.727,0.665,15.0,71.0,75.0,16.371,0.1,16.0,2.598,1.0,3.243,0.504,1.0,1.714,1.0,0.951,0.262,1.5,0.027,0.0,0.073,0.621,0.004,0.017,0.001,0.04,0.799,0.007,0.017,0.002,0.039,0.793,0.008,0.017,0.002,0.037,0.783,0.011
zalando-robot,test,Bot,118,3,10,3,0.3,11.8,4.5,16.699,0.636,11.0,39.333,38.0,7.095,0.079,7.0,3.371,2.0,3.246,0.464,4.0,1.6,1.0,0.843,0.25,1.0,6.53,0.041,18.39,0.806,2.03,58.225,19.563,100.378,0.708,70.182,18.874,0.254,60.01,0.885,3.965,17.275,0.129,39.055,0.828,14.916
haozeke,test,Human,266,13,56,37,0.661,4.75,1.0,11.369,0.697,1.25,20.462,13.0,30.372,0.589,23.0,1.486,1.0,0.996,0.263,1.0,1.536,1.0,1.279,0.298,0.0,3.009,0.0,15.741,0.874,0.009,4.723,1.288,6.27,0.664,8.637,5.205,0.746,7.778,0.714,8.566,3.98,0.689,5.91,0.708,5.9
sagebind,test,Human,33,4,25,21,0.84,1.32,1.0,0.988,0.221,0.0,8.25,6.0,5.965,0.311,4.75,1.138,1.0,0.441,0.111,0.0,1.04,1.0,0.2,0.037,0.0,1.722,0.0,6.329,0.328,0.0,76.327,40.918,79.866,0.551,123.302,68.346,32.28,77.682,0.585,114.155,79.047,45.463,75.543,0.496,109.106
taskcluster-bot,test,Bot,77,4,2,1,0.5,38.5,38.5,41.719,0.383,29.5,19.25,17.0,10.813,0.263,10.75,4.278,1.0,5.507,0.576,3.5,2.5,2.5,2.121,0.3,1.5,93.998,0.0,145.898,0.28,176.095,20.557,0.116,43.787,0.813,20.472,26.861,0.183,71.939,0.875,6.848,34.977,0.196,82.738,0.853,19.29
s3rvac,test,Human,84,3,6,3,0.5,14.0,1.5,28.057,0.738,5.5,28.0,2.0,45.033,0.619,39.0,10.5,1.0,22.194,0.741,5.5,1.167,1.0,0.408,0.119,0.0,120.027,0.0,274.614,0.516,65.965,133.755,24.818,214.427,0.671,123.686,22.849,7.02,68.766,0.741,23.297,147.894,19.979,256.617,0.706,105.738
gobot1234,test,Human,181,14,20,14,0.7,9.05,1.0,21.412,0.774,3.5,12.929,6.5,20.749,0.625,14.75,2.586,1.0,2.887,0.466,1.75,2.1,1.0,2.15,0.421,1.0,11.429,0.0,32.015,0.685,3.733,19.968,8.478,27.546,0.65,20.889,12.099,1.121,26.085,0.791,14.08,16.484,2.936,30.65,0.744,19.765
s0md3v,test,Human,77,10,17,6,0.353,4.529,2.0,5.907,0.57,1.0,7.7,2.5,12.374,0.638,5.25,3.208,1.0,4.501,0.555,1.0,1.941,1.0,1.853,0.389,1.0,5.215,0.0,12.434,0.662,0.069,63.034,24.912,108.568,0.715,58.344,20.723,0.153,65.317,0.881,7.373,30.778,0.109,85.402,0.87,10.268
suzuki-shunsuke-app[bot],test,Bot,220,6,40,1,0.025,5.5,3.0,13.388,0.545,0.5,36.667,28.0,39.358,0.476,18.25,2.0,1.0,3.793,0.468,0.0,1.125,1.0,0.463,0.104,0.0,0.031,0.0,0.311,0.912,0.0,0.616,0.063,2.356,0.873,0.164,0.322,0.007,1.699,0.919,0.064,0.139,0.0,0.739,0.937,0.003
gregturn,test,Human,18,5,3,2,0.667,6.0,6.0,5.0,0.37,5.0,3.6,1.0,4.775,0.533,2.0,3.6,1.0,3.975,0.489,4.0,2.333,2.0,1.528,0.286,1.5,4.71,0.0,9.412,0.412,2.08,288.797,156.787,375.278,0.553,236.307,69.338,0.265,205.348,0.887,3.843,140.36,1.183,312.991,0.815,70.367
a-robinson,test,Human,34,8,12,11,0.917,2.833,1.0,5.167,0.569,0.25,4.25,1.5,6.042,0.581,2.5,1.619,1.0,1.465,0.325,0.0,1.417,1.0,0.9,0.24,0.25,29.956,0.0,67.613,0.348,0.0,77.578,19.552,183.565,0.779,50.55,66.08,20.097,145.944,0.732,73.508,95.337,29.764,202.94,0.756,83.361
arpansac,test,Human,144,7,3,2,0.667,48.0,1.0,81.406,0.653,70.5,20.571,1.0,34.2,0.706,27.0,28.8,18.0,32.63,0.547,47.0,2.333,1.0,2.309,0.381,2.0,394.415,263.795,451.059,0.26,676.754,41.037,33.857,47.923,0.536,72.568,14.939,0.009,32.746,0.837,16.607,9.175,0.006,23.879,0.879,0.188
eric-wieser,test,Human,156,8,6,4,0.667,26.0,4.0,52.54,0.733,7.75,19.5,6.5,25.45,0.607,26.0,5.778,2.0,12.186,0.701,1.5,2.667,2.0,2.251,0.375,1.5,3.068,0.008,8.714,0.759,0.655,0.534,0.211,0.72,0.634,0.677,0.624,0.121,1.549,0.788,0.41,0.708,0.1,1.825,0.824,0.271
marcinbot,test,Human,14,6,1,1,1.0,14.0,14.0,0.0,0.0,0.0,2.333,1.5,2.338,0.405,1.0,14.0,14.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1127.278,1127.278,0.0,0.0,0.0,,,0.0,0.0,,86.714,19.93,149.747,0.728,73.431,95.955,19.93,161.413,0.724,86.427
botelastic[bot],test,Bot,88,4,5,1,0.2,17.6,11.0,23.298,0.573,12.0,22.0,13.5,26.92,0.551,27.5,3.259,2.0,3.058,0.463,4.0,2.0,2.0,1.0,0.24,2.0,1.96,0.001,3.443,0.541,3.215,3.36,1.663,3.928,0.57,3.732,1.612,0.534,2.739,0.712,1.577,2.812,1.414,3.612,0.608,3.776
robot-rover,test,Human,25,3,6,1,0.167,4.167,3.5,3.061,0.367,3.75,8.333,5.0,6.658,0.32,6.0,2.273,2.0,1.849,0.371,1.5,2.0,2.0,0.894,0.222,1.5,100.938,0.011,177.292,0.55,151.575,98.83,26.761,161.554,0.718,86.055,87.442,1.425,139.195,0.734,108.319,5.897,0.014,19.51,0.908,0.029
joshrosen,test,Human,145,8,4,3,0.75,36.25,37.5,33.777,0.433,52.25,18.125,10.0,19.917,0.549,27.5,2.9,2.0,2.936,0.46,2.0,3.25,3.0,2.217,0.327,2.75,23.992,0.015,110.779,0.866,1.219,20.207,0.206,68.563,0.915,2.98,15.207,0.202,52.821,0.911,1.911,17.284,0.212,55.084,0.891,3.845
frappe-pr-bot,test,Bot,189,7,4,1,0.25,47.25,42.0,30.576,0.306,39.25,27.0,25.0,21.424,0.408,33.0,5.4,3.0,6.652,0.531,4.0,5.75,6.5,1.893,0.141,1.75,0.754,0.002,1.645,0.793,0.013,5.226,6.145,4.508,0.427,6.292,1.086,0.001,2.8,0.864,0.005,1.663,0.001,3.374,0.783,1.691
